location,name,poi_type,rating,price,Type,latitude,longitude,free_bikes
"003432 - Farringdon Lane, Clerkenwell",King Square Gardens,['Park'],,,Park,51.52352001,-0.108340165,15
"003432 - Farringdon Lane, Clerkenwell",Brunswick Square Gardens,['Park'],,,Park,51.52352001,-0.108340165,15
"003432 - Farringdon Lane, Clerkenwell",Gray's Inn Gardens,['Park'],,,Park,51.52352001,-0.108340165,15
"003432 - Farringdon Lane, Clerkenwell",St John's Gardens,['Park'],,,Park,51.52352001,-0.108340165,15
"003432 - Farringdon Lane, Clerkenwell",St James C of E Church,['Church'],,,Park,51.52352001,-0.108340165,15
"003432 - Farringdon Lane, Clerkenwell",Smithfield Rotunda Garden,['Park'],,,Park,51.52352001,-0.108340165,15
"300027 - Mile End Park Leisure Centre, Mile End",Mile End Skate Park,['Skate Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Mile End Park,['Urban Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Stepney Green Gardens,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Bartlett Park,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Ackroyd Drive Green Link,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Rounton Park,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Furze Green,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Shandy Park,['Playground'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Fantastic Services Stepney Green,['Park'],,,Park,51.52059714,-0.032566533,5
"300027 - Mile End Park Leisure Centre, Mile End",Revolution Karting,['Go Kart Track'],,,Park,51.52059714,-0.032566533,5
"200057 - Belford House, Haggerston",Haggerston Park,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",London Fields,['Playground'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Albion Square,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Ravenscroft Park,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Ion Square Gardens,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Stonebridge Gardens,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Hoxton Community Garden,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Broadway Market Green,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Jesus Green,['Park'],,,Park,51.5366541,-0.07023031,12
"200057 - Belford House, Haggerston",Queensbridge,['Scenic Lookout'],,,Park,51.5366541,-0.07023031,12
"001051 - Shoreditch Park, Hoxton",Shoreditch Park,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Rosemary Gardens,['Urban Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Arlington Square,['Nursing Home'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Hoxton Square,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Graham Street Park,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Shepherdess Walk Park,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Stonebridge Gardens,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Wilton Square,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Hoxton Community Garden,['Park'],,,Park,51.53404294,-0.086379717,22
"001051 - Shoreditch Park, Hoxton",Royal Oak Court,['Park'],,,Park,51.53404294,-0.086379717,22
"200239 - Old Montague Street, Whitechapel",Weavers Fields,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Brick Lane Park,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Allen Gardens,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Vallance Gardens,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Altab Ali Park,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Trafalgar Gardens,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Cavell Street Gardens,['Park'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Ford Square,['Playground'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",King George’s Field,['Landmarks and Outdoors'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Portsoken street garden,['Park'],,,Park,51.51793,-0.067937,7
"001129 - Sun Street, Liverpool Street",Arnold Circus,['Monument'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Hoxton Square,['Park'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",St. Luke's Church Gardens,['Park'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Brick Lane Park,['Park'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Finsbury Circus,['Urban Park'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Fortune Street Park,['Park'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Bunhill Fields,['Monument'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Beech Gardens,['Botanical Garden'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Radnor Street Open Space,['Playground'],,,Park,51.520009,-0.083935724,12
"001129 - Sun Street, Liverpool Street",Toffee Park,['Park'],,,Park,51.520009,-0.083935724,12
"200232 - Preston's Road, Cubitt Town",Jubilee Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Mudchute Kitchen,['Farm'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Canada Square Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",St. John's Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",St Johns Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Harbord Square Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Harbour Quay Gardens,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Dodgy Park,['Park'],,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",BrewDog Canary Wharf,"['Beer Bar', 'Restaurant']",,,Park,51.499286,-0.009152,5
"200232 - Preston's Road, Cubitt Town",Goodman Canary Wharf,"['American Restaurant', 'New American Restaurant', 'Steakhouse']",,,Park,51.499286,-0.009152,5
"300070 - Imperial Wharf Station, Sands End",Imperial Park and Sensory Gardens,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",Eel Brook Common,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",South Park,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",Westfield Park,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",Harroway Gardens,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",York Gardens,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",Elbrook park,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",First Women Awards,['Amusement Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",Eel Brook Common,['Park'],,,Park,51.474665,-0.18316517,12
"300070 - Imperial Wharf Station, Sands End",The Rose,"['Cocktail Bar', 'Pub', 'Restaurant']",,,Park,51.474665,-0.18316517,12
"003479 - Old Brompton Road, South Kensington",St Luke's Garden,['Park'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",Hereford Square,['Park'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",Redcliffe Place,['Park'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",St Luke's Playground,['Playground'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",Russell Park,['Park'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",The Ampersand Hotel,['Hotel'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",Oddono's,['Ice Cream Parlor'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",The Bailey's Hotel London,['Hotel'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington","The Hereford Arms, South Kensington",['Bar'],,,Park,51.49094565,-0.181190899,11
"003479 - Old Brompton Road, South Kensington",Natural History Museum,['Science Museum'],,,Park,51.49094565,-0.181190899,11
"200066 - Import Dock, Canary Wharf",Jubilee Park,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Parking Westferry Circus,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Poplar Recreation Ground,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Canada Square Park,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Harbour Quay Gardens,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Harbord Square Park,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Pennyfields Park,['Park'],,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",BrewDog Canary Wharf,"['Beer Bar', 'Restaurant']",,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Goodman Canary Wharf,"['American Restaurant', 'New American Restaurant', 'Steakhouse']",,,Park,51.505772,-0.016460175,31
"200066 - Import Dock, Canary Wharf",Wahaca,['Mexican Restaurant'],,,Park,51.505772,-0.016460175,31
"001211 - Bunhill Row, Moorgate",Postman's Park,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",St. Luke's Church Gardens,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",St Paul's Churchyard,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",Hoxton Square,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",King Square Gardens,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",Fortune Street Park,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",Finsbury Circus,['Urban Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",Bunhill Fields,['Monument'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",St John's Gardens,['Park'],,,Park,51.52085887,-0.089887855,25
"001211 - Bunhill Row, Moorgate",Smithfield Rotunda Garden,['Park'],,,Park,51.52085887,-0.089887855,25
"000971 - Godliman Street, St. Paul's",St Paul's Churchyard,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Postman's Park,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Temple Gardens,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Tate Modern Gardens,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Bernie Spain Gardens,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",St John's Gardens,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Smithfield Rotunda Garden,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Saint Bartholemew the Great,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Middle Temple Garden,['Park'],,,Park,51.51248445,-0.099141408,7
"000971 - Godliman Street, St. Paul's",Beech Gardens,['Botanical Garden'],,,Park,51.51248445,-0.099141408,7
"200082 - St. Mary & St. Michael Church, Stepney",Stepney Green Park,['Urban Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",King Edward Memorial Park,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Stepney Green Gardens,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Wapping Woods,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Tower Hamlets College - Arbour Square,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Arbour Square,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Cavell Street Gardens,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Ford Square,['Playground'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",St George's Gardens,['Park'],,,Park,51.51417,-0.052099,13
"200082 - St. Mary & St. Michael Church, Stepney",Trafalgar Gardens,['Park'],,,Park,51.51417,-0.052099,13
"200200 - Great Suffolk Street, The Borough",House of Vans,['Skate Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Mint Street Park,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",West Square Gardens,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Tabard Gardens,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Bernie Spain Gardens,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Tate Modern Gardens,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Elephant Park,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Geraldine Mary Harmsworth Sports Facility,['Gym and Studio'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Newington Gardens,['Park'],,,Park,51.50173215,-0.100292412,7
"200200 - Great Suffolk Street, The Borough",Nelson Square,['Park'],,,Park,51.50173215,-0.100292412,7
"200156 - Pott Street, Bethnal Green",Museum Gardens,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Weavers Fields,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Haggerston Park,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Bethnal Green Gardens,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Meath Gardens,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Ravenscroft Park,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Ion Square Gardens,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Allen Gardens,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Middleton Green,['Park'],,,Park,51.527152,-0.058005,12
"200156 - Pott Street, Bethnal Green",Jesus Green,['Park'],,,Park,51.527152,-0.058005,12
"200179 - Silverthorne Road, Battersea",Battersea Park,['Park'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Montefiore Gardens,['Playground'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Heathbrook Park,['Park'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Carriage Drive - Battersea Park,['Park'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Battersea Park Adventure Playground,['Playground'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",The Eden Garden,['Landmarks and Outdoors'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Captain Corelli,"['Café', 'Pizzeria', 'Italian Restaurant']",,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Caffettino,"['Café', 'Coffee Shop', 'Italian Restaurant']",,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Pump House Gallery,['Art Gallery'],,,Park,51.47286577,-0.148059277,15
"200179 - Silverthorne Road, Battersea",Battersea Park Playground,['Playground'],,,Park,51.47286577,-0.148059277,15
"001165 - Riverlight North, Nine Elms",Vauxhall Park,['Park'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Bessborough Gardens,['Park'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Power Station Park,['Park'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Lansdowne Green,['Park'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Pembroke Squares,['Park'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Nine Elms Tavern,"['Beer Bar', 'Gastropub', 'Pizzeria']",,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Starbucks,['Coffee Shop'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Prospect Park,['Playground'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Pimlico Tandoori,['Indian Restaurant'],,,Park,51.482362,-0.13612398,16
"001165 - Riverlight North, Nine Elms",Bread Street Kitchen,['Restaurant'],,,Park,51.482362,-0.13612398,16
"200077 - Vicarage Crescent, Battersea",Imperial Park and Sensory Gardens,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Harroway Gardens,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",York Gardens,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Westfield Park,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Shillington Park,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Falcon Park,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Thomas Baines Square,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Latchmere Recreational Grounds,['Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",First Women Awards,['Amusement Park'],,,Park,51.47287627,-0.176267008,12
"200077 - Vicarage Crescent, Battersea",Battersea Flower Station,['Garden Center'],,,Park,51.47287627,-0.176267008,12
"003492 - Putney Pier, Wandsworth",Bishop's Park,['Park'],,,Park,51.466907,-0.216573,27
"003492 - Putney Pier, Wandsworth",Gardeners Fulham Palace,['Park'],,,Park,51.466907,-0.216573,27
"003492 - Putney Pier, Wandsworth",Hurlingham Park,['Park'],,,Park,51.466907,-0.216573,27
"003492 - Putney Pier, Wandsworth",Skatepark,['Skate Park'],,,Park,51.466907,-0.216573,27
"003492 - Putney Pier, Wandsworth",Bishop's Meadow,['Park'],,,Park,51.466907,-0.216573,27
